,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Audi A1 ,1.4 TFSI 185 S line S tronic,"€ 14 777,-",Très bon prix,83 800 km,Boîte manuelle,11/2014,Essence,136 kW (185 CH),,
1,Audi A1 ,1.6 TDI 90CH FAP AMBITION,"€ 9 490,-",Pas d'information,156 000 km,Boîte manuelle,07/2012,Diesel,- kW (- CH),,
2,Audi A1 ,1.2 TFSI 86cv SLINE+GPS+RADAR+BIXENON+CLIM+Options,"€ 8 950,-",Pas d'information,110 600 km,Boîte manuelle,08/2012,Essence,- kW (- CH),,
3,Audi A1 ,1.4 TFSI 125 S-Tronic7 Ambition luxe - Toit ouvran,"€ 16 990,-",Très bon prix,54 784 km,Boîte automatique,04/2017,Essence,92 kW (125 CH),,
4,Audi A1 ,1.2 TFSI/PACKSPORT/NAVIGATION/EURO5/1PROP CARNET,"€ 6 950,-",Bon prix,159 021 km,Boîte manuelle,04/2013,Essence,63 kW (86 CH),,
5,Audi A1 ,(1.0 tfsi 95 ultra),"€ 15 490,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
6,Audi A1 ,30 TFSI 116ch Advanced,"€ 14 990,-",Pas d'information,33 000 km,Boîte manuelle,03/2019,Essence,85 kW (116 CH),,
7,Audi A1 ,1.6 TDi Ambition,"€ 9 500,-",Bon prix,100 185 km,Boîte manuelle,09/2011,Diesel,66 kW (90 CH),,
8,Audi A1 ,Sportback 1.6 TDI 116 S tronic 7 Ambition Luxe,"€ 15 990,-",Pas d'information,85 000 km,Boîte manuelle,06/2015,Diesel,85 kW (116 CH),,
9,Audi A1 ,1.2 TFSI Ambition * Bluetooth * Autom. airco * PDC,"€ 11 750,-",Bon prix,81 800 km,Boîte manuelle,06/2013,Essence,63 kW (86 CH),,
10,Audi A1 ,1.6 TDI 105CH FAP AMBITION,"€ 9 990,-",Bon prix,112 909 km,Boîte manuelle,08/2011,Diesel,78 kW (106 CH),,
11,Audi A1 ,1.6 TDI 90CH FAP AMBIENTE 5 PLACES,"€ 7 990,-",Prix correct,196 500 km,Boîte manuelle,02/2014,Diesel,67 kW (91 CH),,
12,Audi A1 ,1.6 TDI 105 S-line Sline / Entretien Complet,"€ 10 990,-",Pas d'information,153 500 km,Boîte manuelle,02/2011,Diesel,77 kW (105 CH),,
13,Audi A1 ,Sportback 1.4 TDI 90 Ambition,"€ 12 800,-",Très bon prix,86 930 km,Boîte manuelle,01/2016,Diesel,66 kW (90 CH),,
14,Audi A1 ,"1,4 TDI 90Ch S-Line Ultra 100,000KM","€ 13 990,-",Prix correct,100 000 km,Boîte manuelle,12/2016,Diesel,67 kW (91 CH),,
15,Audi A1 ,1.8 TFSI Sportback S tronic sport,"€ 19 990,-",Très bon prix,84 000 km,Boîte automatique,02/2018,Essence,141 kW (192 CH),,
16,Audi A1 ,30 TFSI 116ch Design S tronic 7,"€ 19 900,-",Très bon prix,57 466 km,Boîte automatique,02/2020,Essence,85 kW (116 CH),,
17,Audi A1 ,,"€ 11 990,-",Très bon prix,97 149 km,Boîte manuelle,11/2017,Essence,70 kW (95 CH),,
18,Audi A1 ,1.2 TFSI 86 S-Line,"€ 11 990,-",Prix correct,82 942 km,Boîte manuelle,08/2014,Essence,63 kW (86 CH),,
19,Audi A1 ,Sportback 1.0 TFSI ultra 95 Ambition,"€ 8 990,-",Prix correct,190 031 km,Boîte manuelle,10/2016,Essence,70 kW (95 CH),,
20,Audi A1 ,1.4 TFSI 185 S line S tronic,"€ 14 777,-",Très bon prix,83 800 km,Boîte manuelle,11/2014,Essence,136 kW (185 CH),,
21,Audi A1 ,1.6 TDI 90CH FAP AMBITION,"€ 9 490,-",Pas d'information,156 000 km,Boîte manuelle,07/2012,Diesel,- kW (- CH),,
22,Audi A1 ,1.2 TFSI 86cv SLINE+GPS+RADAR+BIXENON+CLIM+Options,"€ 8 950,-",Pas d'information,110 600 km,Boîte manuelle,08/2012,Essence,- kW (- CH),,
23,Audi A1 ,1.4 TFSI 125 S-Tronic7 Ambition luxe - Toit ouvran,"€ 16 990,-",Très bon prix,54 784 km,Boîte automatique,04/2017,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,Audi A1 ,1.0 TFSI 95 ch ULTRA,"€ 9 989,-",Pas d'information,112 000 km,Boîte manuelle,02/2016,Essence,70 kW (95 CH),,
41,Audi A1 ,1.6 TDI 90CH FAP S LINE,"€ 8 990,-",Pas d'information,144 743 km,Boîte manuelle,11/2011,Diesel,- kW (- CH),,
42,Audi A1 ,1.6 TDI 90 Business Line,"€ 8 490,-",Prix correct,173 000 km,Boîte manuelle,12/2012,Diesel,66 kW (90 CH),,
43,,,,,,,,,,,
44,,,,,,,,,,,
45,,,,,,,,,,,
46,,,,,,,,,,,
47,,,,,,,,,,,
48,,,,,,,,,,,
49,,,,,,,,,,,
50,,,,,,,,,,,
51,,,,,,,,,,,
52,,,,,,,,,,,
53,,,,,,,,,,,
54,,,,,,,,,,,
55,,,,,,,,,,,
56,,,,,,,,,,,
57,,,,,,,,,,,
58,,,,,,,,,,,
59,,,,,,,,,,,
60,Audi A1 ,1.0 TFSI * GPS * CLIM * RADARS * BI TON * 1ER PRO,"€ 11 950,-",Bon prix,75 000 km,Boîte manuelle,11/2015,Essence,70 kW (95 CH),,
61,Audi A1 ,1.0 TFSI ultra 82,"€ 12 990,-",Bon prix,68 900 km,Boîte manuelle,02/2017,Essence,60 kW (82 CH),,
62,Audi A1 ,1.2 TFSI 86CH AMBITION,,Prix correct,126 699 km,Boîte manuelle,03/2011,Essence,64 kW (87 CH),,
63,Audi A1 ,1.8 TFSI 192CH S EDITION S TRONIC 7,"€ 21 990,-",Pas d'information,77 913 km,- Boîte,05/2018,Essence,,,
64,,,,,,,,,,,
65,,,,,,,,,,,
66,,,,,,,,,,,
67,,,,,,,,,,,
68,,,,,,,,,,,
69,,,,,,,,,,,
70,,,,,,,,,,,
71,,,,,,,,,,,
72,,,,,,,,,,,
73,,,,,,,,,,,
74,,,,,,,,,,,
75,,,,,,,,,,,
76,,,,,,,,,,,
77,,,,,,,,,,,
78,,,,,,,,,,,
79,,,,,,,,,,,
80,Audi A1 ,A1 Sportback 1.0 TFSI ultra 95,"€ 17 490,-",Bon prix,44 695 km,Boîte manuelle,01/2019,Essence,70 kW (95 CH),,
81,Audi A1 ,SPORTBACK -20% 30 TFSI 110cv SPORT+MIRRORLINK+Opts,"€ 23 390,-",Bon prix,18 902 km,Boîte manuelle,10/2022,,,,
82,,,,,,,,,,,
83,,,,,,,,,,,
84,,,,,,,,,,,
85,,,,,,,,,,,
86,,,,,,,,,,,
87,,,,,,,,,,,
88,,,,,,,,,,,
89,,,,,,,,,,,
90,,,,,,,,,,,
91,,,,,,,,,,,
92,,,,,,,,,,,
93,,,,,,,,,,,
94,,,,,,,,,,,
95,,,,,,,,,,,
96,,,,,,,,,,,
97,,,,,,,,,,,
98,,,,,,,,,,,
99,,,,,,,,,,,
100,Audi A1 ,1.2 TFSI 86 Ambiente,"€ 8 000,-",Prix correct,156 000 km,Boîte manuelle,03/2011,Essence,,,
101,,,,,,,,,,,
102,,,,,,,,,,,
103,,,,,,,,,,,
104,,,,,,,,,,,
105,,,,,,,,,,,
106,,,,,,,,,,,
107,,,,,,,,,,,
108,,,,,,,,,,,
109,,,,,,,,,,,
110,,,,,,,,,,,
111,,,,,,,,,,,
112,,,,,,,,,,,
113,,,,,,,,,,,
114,,,,,,,,,,,
115,,,,,,,,,,,
116,,,,,,,,,,,
117,,,,,,,,,,,
118,,,,,,,,,,,
119,,,,,,,,,,,
120,Audi A1 ,1.6 TDI 90 Ambition Luxe ***VENDU***,"€ 10 000,-",Bon prix,112 000 km,Boîte manuelle,10/2012,Diesel,66 kW (90 CH),,
121,Audi A1 ,Sportback 1.4 TDI 90 Ambition VO:291,"€ 13 480,-",Bon prix,120 360 km,Boîte manuelle,07/2016,Diesel,66 kW (90 CH),,
122,Audi A1 ,1.2 TFSI sportback*GPS*CLIM*JANTES*,"€ 11 590,-",Bon prix,132 105 km,Boîte manuelle,04/2015,Essence,63 kW (86 CH),,
123,Audi A1 ,Sportback 1.2 TFSI 86 S line,"€ 11 500,-",Prix correct,116 500 km,Boîte manuelle,10/2013,Essence,63 kW (86 CH),,
124,Audi A1 ,1.6 TDI 116 ACTIVE,"€ 13 600,-",,,,,,,,
