,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Audi A4 ,2.0 tdi 143 “ ambiente “ 2010,"€ 9 500,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
1,Audi A4 ,(2.0 tfsi 225ch ambiente quattro euro6),"€ 22 890,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
2,Audi A4 ,avant 2.0 fsi 150 tiptronic “s-line“ 2003,"€ 4 300,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
3,Audi A4 ,1.8 TFSI 170 S Line,"€ 10 000,-",Très bon prix,191 000 km,Boîte manuelle,12/2014,Essence,125 kW (170 CH),,
4,Audi A4 ,V6 2.7 TDI 190 DPF S line Multitronic A,"€ 7 400,-",Bon prix,195 000 km,Boîte automatique,03/2008,Diesel,140 kW (190 CH),,
5,Audi A4 ,2.0 TDI 190CH S LINE S TRONIC 7,"€ 15 390,-",Très bon prix,194 627 km,Boîte automatique,07/2017,Diesel,142 kW (193 CH),,
6,Audi A4 ,2.0TDi 150pk Sport S tronic *XENON*CAMERA*,"€ 16 800,-",Bon prix,133 845 km,Boîte automatique,08/2016,Diesel,110 kW (150 CH),,
7,Audi A4 ,2.0 TDi ULTRA/S TRONIC/BOITE AUTO/NEW MOD/EURO6B,"€ 12 450,-",Prix correct,228 203 km,Boîte automatique,03/2016,Diesel,110 kW (150 CH),,
8,Audi A4 ,1.8 Benzine Autom. - GPS - Leder - Goede Staat,"€ 7 990,-",Bon prix,180 378 km,Boîte automatique,09/2010,Essence,88 kW (120 CH),,
9,Audi A4 ,2.0 TDi ULTRA/EURO6B/BREAK/NAVIGATION/1PROP CARNET,"€ 8 950,-",Bon prix,182 896 km,Boîte manuelle,12/2014,Diesel,100 kW (136 CH),,
10,Audi A4 ,Avant V6 3.0 TDI 272 Tiptronic 8 Quattro S line,"€ 14 000,-",Très bon prix,256 000 km,Boîte automatique,06/2016,Diesel,200 kW (272 CH),,
11,Audi A4 ,V6 2.7 TDI 190 DPF Ambition Luxe Multitronic A,"€ 8 500,-",Prix correct,202 000 km,Boîte automatique,01/2008,Diesel,140 kW (190 CH),,
12,Audi A4 ,30TDi Advanced / Virtual Cockpit / Leder / CarPlay,"€ 26 900,-",Très bon prix,46 000 km,Boîte automatique,08/2021,Diesel,100 kW (136 CH),,
13,Audi A4 ,Avant V6 3.0 TDI 240 DPF Quattro Ambiente,"€ 10 000,-",Pas d'information,256 570 km,Boîte manuelle,09/2008,Diesel,176 kW (239 CH),,
14,Audi A4 ,2.0 TDI 190 S-Line,"€ 15 400,-",Très bon prix,118 586 km,Boîte manuelle,08/2016,Diesel,140 kW (190 CH),,
15,Audi A4 ,1.8 TFSI 160CH AMBIENTE,"€ 11 500,-",Bon prix,80 458 km,Boîte manuelle,08/2011,Essence,119 kW (162 CH),,
16,Audi A4 ,2.0 TDI S-Line,"€ 5 900,-",Pas d'information,233 000 km,Boîte manuelle,12/2006,Diesel,103 kW (140 CH),,
17,Audi A4 ,2.0 TDI 150CH DESIGN LUXE S TRONIC 7,"€ 15 990,-",Pas d'information,232 000 km,- Boîte,06/2016,Diesel,112 kW (152 CH),,
18,Audi A4 ,2.0 TDI 190 Quattro S line,"€ 16 990,-",Prix correct,195 000 km,Boîte manuelle,08/2018,Diesel,140 kW (190 CH),,
19,Audi A4 ,"2.0TDi XENON,NAVI,CRUISE,AIRCO,PDC V+A,TREKHAAK","€ 6 500,-",Bon prix,240 000 km,Boîte manuelle,10/2009,Diesel,88 kW (120 CH),,
