,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Audi A6 ,2.0 TDi XENON - NAVI - CUIR - 1erMAIN,"€ 10 490,-",Très bon prix,175 581 km,Boîte manuelle,07/2012,Diesel,100 kW (136 CH),,
1,Audi A6 ,2.0 TDi BREAK / S-LINE / CUIR / XENON /GPS NAVI,"€ 3 950,-",Prix correct,242 000 km,Boîte manuelle,03/2008,Diesel,100 kW (136 CH),,
2,Audi A6 ,3.0 V6 TDI 272ch Avus quattro S tronic 7,"€ 28 899,-",Pas d'information,99 999 km,- Boîte,06/2016,Diesel,203 kW (276 CH),,
3,Audi A6 ,40 TDI 204 ch S tronic 7 sline hybride mild,"€ 26 900,-",Bon prix,188 500 km,Boîte automatique,12/2020,Diesel,150 kW (204 CH),,
4,Audi A6 ,3.0 V6 TDI 240CH DPF AMBITION LUXE QUATTRO TIPTRON,,Pas d'information,227 000 km,Semi-automatique,01/2010,Diesel,179 kW (243 CH),,
5,Audi A6 ,2.0 TDi ULTRA S TRONIC-TOIT OUVRANT-BI XENON-EU 6B,"€ 19 990,-",Prix correct,154 019 km,Boîte automatique,10/2015,Diesel,100 kW (136 CH),,
6,Audi A6 ,3.0TDI V6 BITURBO QUATTRO TIPTRONIC S LINE,"€ 20 950,-",Prix correct,183 000 km,Boîte automatique,08/2015,Diesel,235 kW (320 CH),,
7,Audi A6 ,A 6 2.0L TDI SPORTBACK 187CV,"€ 17 900,-",Bon prix,178 780 km,Boîte manuelle,02/2016,Diesel,142 kW (193 CH),,
8,Audi A6 ,45 TDI 231 ch Tiptronic 8 Quattro S line,"€ 36 900,-",Très bon prix,68 000 km,Boîte automatique,07/2018,Diesel,170 kW (231 CH),,
9,Audi A6 ,3.0 V6 TDI 204CH AMBITION LUXE MULTITRONIC,"€ 14 790,-",Prix correct,178 981 km,Boîte automatique,08/2011,Diesel,151 kW (205 CH),,
10,Audi A6 ,2.0 TDi 16v * JANTES * TOIT OUV * ATT REM * BOSE *,"€ 3 800,-",Bon prix,273 000 km,Boîte manuelle,08/2005,Diesel,103 kW (140 CH),,
